date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-03-05,52,良,20,54,13,0.6,30,58
2015-03-06,51,良,33,53,14,0.7,34,58
2015-03-07,79,良,58,83,14,1,41,58
2015-03-08,68,良,50,72,16,1,46,54
2015-03-09,82,良,61,84,8,0.9,31,54
2015-03-10,54,良,22,59,14,0.8,32,68
2015-03-11,71,良,48,92,27,1.2,62,67
2015-03-12,104,轻度污染,78,149,58,1.8,64,86
2015-03-13,100,良,75,140,38,1.9,80,73
2015-03-14,186,中度污染,140,197,26,1.7,72,46
2015-03-15,127,轻度污染,97,122,13,1.4,41,71
2015-03-16,77,良,56,78,9,1.3,41,53
2015-03-17,76,良,56,76,13,1.4,48,40
2015-03-18,31,优,15,20,7,1,32,61
2015-03-19,99,良,74,110,15,1.4,51,65
2015-03-20,80,良,59,81,11,1,56,81
2015-03-21,85,良,63,104,13,1.3,55,108
2015-03-22,101,轻度污染,75,147,26,1.7,65,130
2015-03-23,94,良,36,138,29,0.9,60,83
2015-03-24,62,良,27,74,22,0.8,49,83
2015-03-25,73,良,30,76,19,0.7,42,128
2015-03-26,57,良,29,64,17,0.6,47,101
2015-03-27,78,良,55,86,25,1,57,88
2015-03-28,86,良,64,97,22,1.2,64,116
2015-03-29,106,轻度污染,76,133,23,1.2,71,167
2015-03-30,97,良,73,109,25,1,47,156
2015-03-31,80,良,59,101,29,1.2,59,92
2015-04-01,109,轻度污染,82,133,25,1.1,63,84
2015-04-02,74,良,54,82,12,1.1,43,53
2015-04-03,93,良,69,89,13,1.1,42,59
2015-04-04,68,良,49,66,10,1,47,56
2015-04-05,66,良,48,60,8,0.9,40,74
2015-04-06,62,良,45,66,7,0.7,33,97
2015-04-07,44,优,21,44,9,0.5,32,72
2015-04-08,71,良,45,70,15,0.8,52,125
2015-04-09,88,良,62,94,22,1,58,146
2015-04-10,108,轻度污染,62,106,23,1,87,169
2015-04-11,88,良,59,103,27,1,64,145
2015-04-12,73,良,52,94,23,0.8,46,127
2015-04-13,58,良,31,67,9,0.7,27,90
2015-04-14,83,良,46,72,12,0.7,26,139
2015-04-15,74,良,43,98,42,1.2,75,100
2015-04-16,86,良,49,122,29,1,53,89
2015-04-17,111,轻度污染,38,173,19,0.7,38,154
2015-04-18,106,轻度污染,67,161,25,1.1,84,128
2015-04-19,51,良,34,51,11,0.9,40,54
2015-04-20,74,良,40,76,11,0.7,38,129
2015-04-21,88,良,40,89,15,0.8,73,146
2015-04-22,81,良,51,112,29,1.2,93,135
2015-04-23,133,轻度污染,55,113,25,1,72,196
2015-04-24,101,轻度污染,72,151,31,1.1,112,150
2015-04-25,153,中度污染,74,150,29,1.3,103,218
2015-04-26,131,轻度污染,53,112,28,0.8,61,194
2015-04-27,98,良,47,99,33,1,53,158
2015-04-28,82,良,60,101,26,1,38,138
2015-04-29,63,良,30,48,11,0.7,36,115
2015-04-30,89,良,28,61,12,0.7,52,147
2015-05-01,142,轻度污染,73,113,21,0.9,42,206
2015-05-02,115,轻度污染,43,62,10,0.8,31,177
2015-05-03,86,良,50,69,14,0.7,36,143
2015-05-04,85,良,62,120,21,0.9,61,109
2015-05-05,113,轻度污染,32,83,27,0.7,50,174
2015-05-06,92,良,67,133,35,1.2,86,141
