date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-03-13,126,«·∂»Œ€»æ,96,125,26,1.2,89,112
2015-03-14,141,«·∂»Œ€»æ,108,113,18,1.3,71,102
2015-03-15,74,¡º,54,52,11,0.8,36,107
2015-03-16,46,”≈,32,22,9,0.8,40,91
2015-03-17,51,¡º,36,39,10,0.9,44,85
2015-03-18,80,¡º,59,56,14,1.2,59,45
2015-03-19,106,«·∂»Œ€»æ,80,87,21,1.1,55,82
2015-03-20,90,¡º,67,70,12,0.8,60,90
2015-03-21,136,«·∂»Œ€»æ,104,113,25,1.3,85,98
2015-03-22,117,«·∂»Œ€»æ,89,136,22,1,70,111
2015-03-23,64,¡º,24,79,13,0.6,44,80
2015-03-24,50,”≈,15,42,12,0.5,37,100
2015-03-25,57,¡º,19,40,11,0.5,33,108
2015-03-26,68,¡º,23,43,10,0.6,31,122
2015-03-27,55,¡º,21,13,9,0.5,29,106
2015-03-28,106,«·∂»Œ€»æ,80,95,14,0.9,72,140
2015-03-29,119,«·∂»Œ€»æ,90,97,19,1,64,165
2015-03-30,78,¡º,40,36,11,0.7,36,133
2015-03-31,93,¡º,68,79,16,1,55,151
2015-04-01,83,¡º,61,72,17,0.9,69,92
2015-04-02,63,¡º,42,67,13,0.7,43,115
2015-04-03,93,¡º,69,56,14,1.2,44,83
2015-04-04,85,¡º,63,75,14,1.2,50,88
2015-04-05,74,¡º,54,49,12,0.9,44,85
2015-04-06,46,”≈,19,23,8,0.6,26,91
2015-04-07,44,”≈,20,39,9,0.5,28,87
2015-04-08,54,¡º,28,41,12,0.4,35,105
2015-04-09,62,¡º,28,46,12,0.5,46,114
2015-04-10,68,¡º,43,57,14,0.6,52,121
2015-04-11,77,¡º,42,61,13,0.5,48,132
2015-04-12,90,¡º,51,69,13,0.6,43,148
2015-04-13,65,¡º,46,81,15,0.6,35,99
2015-04-14,89,¡º,66,79,15,0.8,47,110
2015-04-15,105,«·∂»Œ€»æ,79,113,26,0.9,91,136
